Name
شیروں والا حوصلہ تو اسی دن پیدا ھوگیا تھا  جب یاروں نے کہا تھا💪👊آگے ہم دیکھ لیں گے
اکیلا کوئی بھی شیر نہیں ہوتا محفلیں یاروں کے ساتھ سجتی ہیں
نظر نہ لگے اس رشتے کو زمانے کی ہماری بھی تمنا ہے موت تک دوستی نبھانے کی
خدا کرے ہماری دوستی کو نظر نہ لگے زمانے کی  یہ زمانہ دوستوں کو رہنے نہیں دیتا
وہ جو غم سن کر بھی ہنستے اور ہنساتے تھے          اے وقت！  ان یارون کو ڈھونڈ لا آج دل اداس ہے بہت 💔💔
سہارا دینا ہو تو زندگی بھر کا دینا ایک پل کا سہارا تو جنازہ اٹھانے والے بھی دیا کرتے ہیں  ‏
عروج پہ تو ہر کوئی ملاتا ہے ہاتھوں میں ہاتھ،،،!مشکلوں میں جو ساتھ چلیں اسے ہم یار کہتے ہیں!!
دوست وہ ہے کہ جب دیکھو تو آئینہ لگے اور جب ساتھ چلے تو سایہ لگے کیونکہ آئینہ کبھی جھوٹ نہیں بولتا اور سایہ کبھی ساتھ نہیں چھوڑتا
سچا دوست وہی ہے 😎 جس کے ساتھ رہنے سے خوشی دگنی اور غم آدھے ہو جاتے ہیں
دوستی بھی عشق سے کم نہیں ہوتی ۔۔۔۔ اگر زندگی میں ساتھ ہو اچھے دوستو کا تو زندگی جنّت سے کم نہیں ہوتی
تم تکلف کو بھی اخلاص سمجھتے ہو ۔ دوست ہوتا نہیں ہر ہاتھ ملانے والا ۔
بات تو صرف چاہت اور احساس کی ہوتی ہے ورنہ دوست اور دشمن ایک ہی حرف سے شروع ہوتے ہیں
وعدہ رہا اب نہ ستائیں گے  کوشش یہ ہی رہے گی کہ دوستی نبہائیں گے ضرورت پڑے تو دل سے بلانا  مر بھی رہے ہو تو مہلت لے کر آئیں گے
دوست کو دولت کی نگاہ سے مت دیکھو  وفا کرنے والے دوست  اکثر غریب ہوتے ہیں
