Name
"انتظار تو ہم تیرا ساری عمر کر  لے گے
بس خدا کرے تو بے وفا نا نکلے"
"اس کا انتظار ہم نے کچھ یوں کیا
کہ جب وہ آیا تو موت نے ہمارا انتظار کرنا چھوڑ دیا"
"ساری زندگی تیرا انتظار کر لیں گے
مگر یہ رنج رہے گا کہ زندگی کم ہے"
"نه کسی کو دل دینا نہ کسی سے پیار کرنا
میں ضرور لوٹ آوں گا صرف میرا انتظار کرنا"
"انتظار ہمیشہ رہے گا
لیکن
آواز کبھی نہیں دوں گا"
"بس ایک شام کا ہر شام انتظار رہا
مگر وہ شام کسی شام بھی نہیں آئی"
"شدید اتنا رہا تیرا انتظار مجھے
کہ وقت منتیں کرتا رہا گزار مجھے"
"انتظار طویل ہو جائیں تو آنکھوں میں
موجود رنگ پھیکے پڑنے لگتے ہیں"
"انتظار ان کا کیا جاتا ہے
جس کے آنے کی کوئی امید ہو"
"محبت دو لوگ کرتے ہیں مگر
انتظار کسی ایک کے حصے میں آتا ہے"
"اس کی جستجو اس کا انتظار اور اکیلا پن
تھک کر مسکرا دیتے ہیں جب رویا نہیں جاتا"
